NHC  06L FLORENCE  20180907 1800 248N 0522W 260 041 0996 1014 0241 28 037 0185 0093 0037 0185 M 0056 -999 -999 0056 72 259N  598W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 1800 248N 0522W 260 041 0996 1014 0241 28 037 0185 0093 0037 0185 M 0056 -999 -999 0056 72 259N  598W -999 -999 -999 -999 
NHC  06L FLORENCE  20180908 0000 248N 0528W 265 036 0999 1014 0241 26 037 0185 0093 0037 0185 D 0056 -999 -999 0037 72 258N  609W -999 -999 -999 -999 
NHC  06L FLORENCE  20180908 0600 246N 0538W 265 041 0997 1014 0241 28 028 0222 0093 0037 0185 D 0056 -999 -999 0037 72 258N  623W -999 -999 -999 -999 
NHC  06L FLORENCE  20180908 0600 246N 0538W 265 041 0997 1014 0241 28 028 0222 0093 0037 0185 D 0056 -999 -999 0037 72 258N  623W -999 -999 -999 -999 
NHC  06L FLORENCE  20180908 1200 246N 0541W 270 031 0995 1013 0371 28 037 0222 0093 0037 0185 D 0056 -999 -999 0037 72 260N  640W -999 -999 -999 -999 
NHC  06L FLORENCE  20180908 1800 246N 0545W 270 021 0989 1012 0334 31 019 0204 0074 0056 0204 D 0056 0037 0019 0037 72 263N  649W -999 -999 -999 -999 
NHC  06L FLORENCE  20180909 0000 246N 0549W 270 021 0989 1012 0334 31 019 0204 0074 0056 0204 D 0056 0037 0019 0037 72 269N  664W -999 -999 -999 -999 
NHC  06L FLORENCE  20180909 0600 245N 0555W 265 026 0989 1012 0371 31 019 0185 0074 0056 0204 D 0056 0037 0019 0037 72 275N  675W -999 -999 -999 -999 
NHC  06L FLORENCE  20180909 0600 245N 0555W 265 026 0989 1012 0371 31 019 0185 0074 0056 0204 D 0056 0037 0019 0037 72 275N  675W -999 -999 -999 -999 
NHC  06L FLORENCE  20180909 1200 244N 0561W 265 026 0987 1012 0371 33 019 0185 0093 0074 0185 D 0074 0056 0037 0056 72 282N  691W 0028 -999 -999 -999 
NHC  06L FLORENCE  20180909 1200 244N 0561W 265 026 0983 1012 0371 33 019 0185 0093 0074 0185 D 0074 0056 0037 0056 72 282N  691W 0028 -999 -999 -999 
NHC  06L FLORENCE  20180909 1800 244N 0567W 270 031 0978 1012 0371 36 019 0204 0185 0093 0204 D 0074 0056 0037 0056 72 290N  708W 0037 0019 0019 0028 
NHC  06L FLORENCE  20180909 1800 244N 0567W 270 031 0978 1012 0371 36 019 0204 0185 0093 0204 D 0074 0056 0037 0056 72 290N  708W 0037 0019 0019 0028 
